model,dataset,seed,selector,endpoint,coverage,risk
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.53,0.37886792452830187
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.54,0.38185185185185183
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.55,0.3869090909090909
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.56,0.3921428571428571
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.5700000000000001,0.39789473684210525
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.5800000000000001,0.4027586206896552
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.5900000000000001,0.40847457627118644
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.6,0.4136666666666667
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.61,0.4186885245901639
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.62,0.42258064516129035
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.63,0.42634920634920637
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.64,0.4284375
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.65,0.42953846153846154
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.66,0.42848484848484847
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.67,0.4253731343283582
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.68,0.42205882352941176
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.6900000000000001,0.4176811594202899
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.7000000000000001,0.414
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.7100000000000001,0.4112676056338028
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.7200000000000001,0.4066666666666667
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.73,0.403013698630137
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.74,0.39837837837837836
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.75,0.39493333333333336
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.76,0.39026315789473687
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.77,0.38571428571428573
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.78,0.3812820512820513
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.79,0.3777215189873418
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.8,0.3735
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.81,0.3701234567901235
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.8200000000000001,0.36560975609756097
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.8300000000000001,0.36216867469879516
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.8400000000000001,0.3585714285714286
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.8500000000000001,0.3552941176470588
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.86,0.35186046511627905
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.87,0.3496551724137931
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.88,0.3509090909090909
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.89,0.3568539325842697
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.9,0.3622222222222222
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.91,0.3676923076923077
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.92,0.3739130434782609
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.93,0.37913978494623657
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.9400000000000001,0.384468085106383
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.9500000000000001,0.3896842105263158
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.9600000000000001,0.39458333333333334
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.9700000000000001,0.39958762886597937
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.98,0.40469387755102043
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,0.99,0.4080808080808081
TemporalComplEx,ICEWS14,2,Best control,worst_flip1,1.0,0.413
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.02,0.09
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.03,0.1
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.04,0.11
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.05,0.12
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.06,0.12333333333333334
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.07,0.16
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.08,0.17
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.09000000000000001,0.18444444444444444
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.1,0.192
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.11,0.20909090909090908
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.12000000000000001,0.21333333333333335
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.13,0.22615384615384615
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.13999999999999999,0.24034334763948498
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.15,0.248
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.16,0.2525
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.16999999999999998,0.2591283863368669
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.18,0.27666666666666667
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.19,0.29368421052631577
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.19999999999999998,0.3053053053053053
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.21,0.3171428571428571
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.22,0.3281818181818182
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.22999999999999998,0.3347826086956522
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.24,0.34833333333333333
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.25,0.3608
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.26,0.37384615384615383
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.27,0.38222222222222224
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.28,0.38857142857142857
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.29000000000000004,0.3972413793103448
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.30000000000000004,0.4026666666666667
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.31,0.41096774193548385
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.32,0.41625
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.33,0.4224242424242424
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.34,0.43
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.35000000000000003,0.43657142857142855
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.36000000000000004,0.44222222222222224
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.37000000000000005,0.4486486486486487
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.38,0.45473684210526316
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.39,0.46102564102564103
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.4,0.467
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.41000000000000003,0.4721951219512195
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.42000000000000004,0.4780952380952381
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.43000000000000005,0.4832558139534884
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.44,0.4890909090909091
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.45,0.49422222222222223
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.46,0.5
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.47000000000000003,0.5046808510638298
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.48000000000000004,0.5120833333333333
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.49000000000000005,0.5163265306122449
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.5,0.5224
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.51,0.5274509803921569
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.52,0.5311538461538462
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.53,0.5366037735849056
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.54,0.5403703703703704
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.55,0.5436363636363636
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.56,0.5457142857142857
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.5700000000000001,0.5487719298245614
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.5800000000000001,0.5513793103448276
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.5900000000000001,0.5535593220338983
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.6,0.5503333333333333
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.61,0.5501639344262295
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.62,0.5509677419354839
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.63,0.5533333333333333
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.64,0.5546875
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.65,0.556923076923077
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.66,0.5603030303030303
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.67,0.5632835820895522
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.68,0.5647058823529412
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.6900000000000001,0.5692753623188406
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.7000000000000001,0.574
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.7100000000000001,0.5780281690140845
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.7200000000000001,0.58
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.73,0.583013698630137
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.74,0.5867567567567568
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.75,0.5904
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.76,0.5931578947368421
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.77,0.5961038961038961
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.78,0.5987179487179487
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.79,0.6027848101265822
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.8,0.60525
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.81,0.6083950617283951
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.8200000000000001,0.6121951219512195
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.8300000000000001,0.6144578313253012
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.8400000000000001,0.6166666666666667
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.8500000000000001,0.619764705882353
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.86,0.6227906976744186
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.87,0.6255172413793103
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.88,0.6284090909090909
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.89,0.6314606741573033
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.9,0.6344444444444445
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.91,0.6373626373626373
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.92,0.6397826086956522
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.93,0.6434408602150538
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.9400000000000001,0.6451063829787234
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.9500000000000001,0.6477894736842106
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.9600000000000001,0.6497916666666667
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.9700000000000001,0.6525773195876289
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.98,0.6553061224489796
TemporalComplEx,ICEWS14,0,Calibrated belief,error,0.99,0.6577777777777778
TemporalComplEx,ICEWS14,0,Calibrated belief,error,1.0,0.6602
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.02,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.03,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.04,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.05,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.06,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.07,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.08,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.09000000000000001,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.1,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.11,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.12000000000000001,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.13,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.13999999999999999,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.15,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.16,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.16999999999999998,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.18,0.0
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.19,0.0010526315789473684
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.19999999999999998,0.002002002002002002
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.21,0.002857142857142857
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.22,0.0036363636363636364
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.22999999999999998,0.013043478260869565
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.24,0.023333333333333334
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.25,0.0328
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.26,0.05
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.27,0.06888888888888889
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.28,0.08928571428571429
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.29000000000000004,0.11241379310344828
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.30000000000000004,0.13733333333333334
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.31,0.16129032258064516
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.32,0.18375
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.33,0.20727272727272728
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.34,0.22941176470588234
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.35000000000000003,0.24971428571428572
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.36000000000000004,0.2683333333333333
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.37000000000000005,0.2864864864864865
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.38,0.3036842105263158
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.39,0.318974358974359
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.4,0.333
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.41000000000000003,0.3468292682926829
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.42000000000000004,0.36047619047619045
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.43000000000000005,0.373953488372093
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.44,0.3836363636363636
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.45,0.3933333333333333
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.46,0.40217391304347827
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.47000000000000003,0.41319148936170214
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.48000000000000004,0.42083333333333334
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.49000000000000005,0.42979591836734693
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.5,0.4376
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.51,0.44588235294117645
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.52,0.4511538461538461
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.53,0.46
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.54,0.46814814814814815
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.55,0.4709090909090909
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.56,0.47785714285714287
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.5700000000000001,0.4803508771929825
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.5800000000000001,0.4827586206896552
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.5900000000000001,0.4847457627118644
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.6,0.484
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.61,0.4845901639344262
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.62,0.48129032258064514
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.63,0.4768253968253968
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.64,0.47125
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.65,0.46615384615384614
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.66,0.4615151515151515
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.67,0.4564179104477612
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.68,0.4520588235294118
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.6900000000000001,0.4484057971014493
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.7000000000000001,0.44342857142857145
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.7100000000000001,0.43915492957746477
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.7200000000000001,0.4338888888888889
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.73,0.4293150684931507
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.74,0.42648648648648646
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.75,0.4216
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.76,0.41736842105263156
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.77,0.4142857142857143
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.78,0.4107692307692308
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.79,0.40632911392405063
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.8,0.4025
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.81,0.3997530864197531
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.8200000000000001,0.39707317073170734
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.8300000000000001,0.3937349397590361
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.8400000000000001,0.3914285714285714
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.8500000000000001,0.38894117647058823
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.86,0.386046511627907
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.87,0.38413793103448274
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.88,0.3840909090909091
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.89,0.3851685393258427
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.9,0.38422222222222224
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.91,0.3861538461538462
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.92,0.3873913043478261
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.93,0.3886021505376344
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.9400000000000001,0.3912765957446809
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.9500000000000001,0.396
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.9600000000000001,0.400625
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.9700000000000001,0.4061855670103093
TemporalComplEx,ICEWS14,0,Calibrated belief,worst_flip1,0.98,0.4110204081632653
